"facility_id","target","EDV","HCP_COVID_19","IMM_3","OP_18b","OP_18c","OP_22","OP_29","SAFE_USE_OF_OPIOIDS","SEP_1","SEV_SEP_3HR","SEV_SEP_6HR","ed_flow_pc1","prevention_pc1"
"390168",0.9613,2,3.1,87,197,NA,4,100,16,53,69,93,-0.759882393610458,-0.355215496726455
"390168",1.039,2,3.1,87,197,NA,4,100,16,53,69,93,-0.759882393610458,-0.355215496726455
"390168",1.0379,2,3.1,87,197,NA,4,100,16,53,69,93,-0.759882393610458,-0.355215496726455
"390168",1.0163,2,3.1,87,197,NA,4,100,16,53,69,93,-0.759882393610458,-0.355215496726455
"390168",1.0186,2,3.1,87,197,NA,4,100,16,53,69,93,-0.759882393610458,-0.355215496726455
"390173",1.0052,2,6.4,64,157,260,1,NA,15,73,88,94,0.20246082455122,-0.0816853111079974
"390173",1.0718,2,6.4,64,157,260,1,NA,15,73,88,94,0.20246082455122,-0.0816853111079974
"390173",0.9971,2,6.4,64,157,260,1,NA,15,73,88,94,0.20246082455122,-0.0816853111079974
"390173",0.9775,2,6.4,64,157,260,1,NA,15,73,88,94,0.20246082455122,-0.0816853111079974
"390173",1.0492,2,6.4,64,157,260,1,NA,15,73,88,94,0.20246082455122,-0.0816853111079974
"390174",0.933,4,3.8,90,244,288,3,98,18,67,75,100,-2.29984418080996,-0.619099330786879
"390174",1.1411,4,3.8,90,244,288,3,98,18,67,75,100,-2.29984418080996,-0.619099330786879
"390174",1.1203,4,3.8,90,244,288,3,98,18,67,75,100,-2.29984418080996,-0.619099330786879
"390174",1.0576,4,3.8,90,244,288,3,98,18,67,75,100,-2.29984418080996,-0.619099330786879
"390174",0.9987,4,3.8,90,244,288,3,98,18,67,75,100,-2.29984418080996,-0.619099330786879
"390174",1.0413,4,3.8,90,244,288,3,98,18,67,75,100,-2.29984418080996,-0.619099330786879
"390178",1.0061,2,71.2,90,176,213,3,99,14,37,73,63,-0.207367399159746,2.4972552051892
"390178",1.0254,2,71.2,90,176,213,3,99,14,37,73,63,-0.207367399159746,2.4972552051892
"390178",1.0185,2,71.2,90,176,213,3,99,14,37,73,63,-0.207367399159746,2.4972552051892
"390179",0.9142,4,5.3,99,240,435,2,97,19,63,78,90,-2.59823356708845,-0.70921672694774
"390179",0.9808,4,5.3,99,240,435,2,97,19,63,78,90,-2.59823356708845,-0.70921672694774
"390179",0.9747,4,5.3,99,240,435,2,97,19,63,78,90,-2.59823356708845,-0.70921672694774
"390179",1.0167,4,5.3,99,240,435,2,97,19,63,78,90,-2.59823356708845,-0.70921672694774
"390179",1.0865,4,5.3,99,240,435,2,97,19,63,78,90,-2.59823356708845,-0.70921672694774
"390179",1.117,4,5.3,99,240,435,2,97,19,63,78,90,-2.59823356708845,-0.70921672694774
"390180",0.9695,3,28.5,98,205,380,1,97,12,54,71,91,-1.30675585886601,1.17803569884545
"390180",1.0109,3,28.5,98,205,380,1,97,12,54,71,91,-1.30675585886601,1.17803569884545
"390180",0.966,3,28.5,98,205,380,1,97,12,54,71,91,-1.30675585886601,1.17803569884545
"390180",1.0891,3,28.5,98,205,380,1,97,12,54,71,91,-1.30675585886601,1.17803569884545
"390183",0.9758,2,5.2,97,128,550,1,100,15,81,85,100,-0.464826915191065,-0.133295259475256
"390183",1.0459,2,5.2,97,128,550,1,100,15,81,85,100,-0.464826915191065,-0.133295259475256
"390183",1.003,2,5.2,97,128,550,1,100,15,81,85,100,-0.464826915191065,-0.133295259475256
"390185",1.0012,2,1.7,73,214,422,1,NA,13,58,80,89,-1.06892099532372,0.0292894837038317
"390185",1.0457,2,1.7,73,214,422,1,NA,13,58,80,89,-1.06892099532372,0.0292894837038317
"390185",0.9462,2,1.7,73,214,422,1,NA,13,58,80,89,-1.06892099532372,0.0292894837038317
"390185",1.0184,2,1.7,73,214,422,1,NA,13,58,80,89,-1.06892099532372,0.0292894837038317
"390195",1.0592,4,23.8,99,298,NA,4,79,15,65,78,97,-2.99282898937008,0.56645244394714
"390195",1.2539,4,23.8,99,298,NA,4,79,15,65,78,97,-2.99282898937008,0.56645244394714
"390195",0.9416,4,23.8,99,298,NA,4,79,15,65,78,97,-2.99282898937008,0.56645244394714
"390195",1.0045,4,23.8,99,298,NA,4,79,15,65,78,97,-2.99282898937008,0.56645244394714
"390195",0.9247,4,23.8,99,298,NA,4,79,15,65,78,97,-2.99282898937008,0.56645244394714
"390195",1.0569,4,23.8,99,298,NA,4,79,15,65,78,97,-2.99282898937008,0.56645244394714
"390198",1.0121,1,5.8,78,116,171,4,100,15,52,74,100,1.00271983625715,-0.107002425037147
"390198",1.0259,1,5.8,78,116,171,4,100,15,52,74,100,1.00271983625715,-0.107002425037147
"390199",0.9893,1,1.3,67,134,NA,0,100,8,56,83,91,1.19489308588285,0.739522819836346
"390199",0.9778,1,1.3,67,134,NA,0,100,8,56,83,91,1.19489308588285,0.739522819836346
"390201",1.0413,2,4.6,68,225,471,2,93,15,56,84,86,-1.54807417970889,-0.150221177027356
"390201",1.1428,2,4.6,68,225,471,2,93,15,56,84,86,-1.54807417970889,-0.150221177027356
"390201",0.9447,2,4.6,68,225,471,2,93,15,56,84,86,-1.54807417970889,-0.150221177027356
"390201",1.0878,2,4.6,68,225,471,2,93,15,56,84,86,-1.54807417970889,-0.150221177027356
"390201",1.0167,2,4.6,68,225,471,2,93,15,56,84,86,-1.54807417970889,-0.150221177027356
"390201",1.1023,2,4.6,68,225,471,2,93,15,56,84,86,-1.54807417970889,-0.150221177027356
"390203",0.9702,3,10.5,99,206,NA,1,90,18,25,65,82,-0.853254707256028,-0.368655383407626
"390203",1.0754,3,10.5,99,206,NA,1,90,18,25,65,82,-0.853254707256028,-0.368655383407626
"390203",1.0378,3,10.5,99,206,NA,1,90,18,25,65,82,-0.853254707256028,-0.368655383407626
"390203",0.9934,3,10.5,99,206,NA,1,90,18,25,65,82,-0.853254707256028,-0.368655383407626
"390203",1.0266,3,10.5,99,206,NA,1,90,18,25,65,82,-0.853254707256028,-0.368655383407626
"390203",1.074,3,10.5,99,206,NA,1,90,18,25,65,82,-0.853254707256028,-0.368655383407626
"390204",1.0034,2,0,57,225,277,6,92,19,78,87,96,-1.54837168029944,-0.90052236045838
"390204",1.0089,2,0,57,225,277,6,92,19,78,87,96,-1.54837168029944,-0.90052236045838
"390204",1.0666,2,0,57,225,277,6,92,19,78,87,96,-1.54837168029944,-0.90052236045838
"390204",0.9901,2,0,57,225,277,6,92,19,78,87,96,-1.54837168029944,-0.90052236045838
"390211",0.9979,2,0,61,146,179,5,100,20,44,64,84,-0.0615316686071589,-1.04612677737044
"390211",0.8197,2,0,61,146,179,5,100,20,44,64,84,-0.0615316686071589,-1.04612677737044
"390211",1.0144,2,0,61,146,179,5,100,20,44,64,84,-0.0615316686071589,-1.04612677737044
"390211",0.9933,2,0,61,146,179,5,100,20,44,64,84,-0.0615316686071589,-1.04612677737044
"390211",1.0478,2,0,61,146,179,5,100,20,44,64,84,-0.0615316686071589,-1.04612677737044
"390217",0.9714,2,33.2,94,124,184,1,99,14,61,77,88,0.875751750644532,1.06608518352466
"390217",1.0191,2,33.2,94,124,184,1,99,14,61,77,88,0.875751750644532,1.06608518352466
"390217",1.0219,2,33.2,94,124,184,1,99,14,61,77,88,0.875751750644532,1.06608518352466
"390219",0.9952,2,21,96,176,203,2,100,12,51,70,85,-0.000868950826294012,0.896112280748234
"390219",0.8888,2,21,96,176,203,2,100,12,51,70,85,-0.000868950826294012,0.896112280748234
"390219",0.96,2,21,96,176,203,2,100,12,51,70,85,-0.000868950826294012,0.896112280748234
"390219",0.9662,2,21,96,176,203,2,100,12,51,70,85,-0.000868950826294012,0.896112280748234
"390219",0.9565,2,21,96,176,203,2,100,12,51,70,85,-0.000868950826294012,0.896112280748234
"390222",0.9206,3,18.4,99,268,375,6,89,17,61,77,93,-2.91857757624991,0.0735388944007762
"390222",1.1902,3,18.4,99,268,375,6,89,17,61,77,93,-2.91857757624991,0.0735388944007762
"390222",0.885,3,18.4,99,268,375,6,89,17,61,77,93,-2.91857757624991,0.0735388944007762
"390222",0.9768,3,18.4,99,268,375,6,89,17,61,77,93,-2.91857757624991,0.0735388944007762
"390222",0.9459,3,18.4,99,268,375,6,89,17,61,77,93,-2.91857757624991,0.0735388944007762
"390223",1.0669,3,4,100,292,275,4,85,16,46,68,92,-2.5179212118459,-0.323874725293653
"390223",0.8676,3,4,100,292,275,4,85,16,46,68,92,-2.5179212118459,-0.323874725293653
"390223",0.9732,3,4,100,292,275,4,85,16,46,68,92,-2.5179212118459,-0.323874725293653
"390223",1.036,3,4,100,292,275,4,85,16,46,68,92,-2.5179212118459,-0.323874725293653
"390223",1.0032,3,4,100,292,275,4,85,16,46,68,92,-2.5179212118459,-0.323874725293653
"390223",0.9651,3,4,100,292,275,4,85,16,46,68,92,-2.5179212118459,-0.323874725293653
"390225",1.0031,2,2.5,97,194,311,2,100,18,62,76,96,-0.602931944813503,-0.669399715258227
"390225",0.9045,2,2.5,97,194,311,2,100,18,62,76,96,-0.602931944813503,-0.669399715258227
"390225",0.9738,2,2.5,97,194,311,2,100,18,62,76,96,-0.602931944813503,-0.669399715258227
"390225",0.9606,2,2.5,97,194,311,2,100,18,62,76,96,-0.602931944813503,-0.669399715258227
"390226",1.0661,3,9,99,240,276,2,86,27,50,76,84,-1.54066056111127,-1.72853268921184
"390226",1.0467,3,9,99,240,276,2,86,27,50,76,84,-1.54066056111127,-1.72853268921184
"390226",0.9801,3,9,99,240,276,2,86,27,50,76,84,-1.54066056111127,-1.72853268921184
"390226",1.0209,3,9,99,240,276,2,86,27,50,76,84,-1.54066056111127,-1.72853268921184
"390226",1.0401,3,9,99,240,276,2,86,27,50,76,84,-1.54066056111127,-1.72853268921184
"390228",0.9525,3,7.1,84,191,294,4,97,14,52,73,92,-1.3450642539798,0.0855849266158015
"390228",0.9614,3,7.1,84,191,294,4,97,14,52,73,92,-1.3450642539798,0.0855849266158015
"390228",1.0249,3,7.1,84,191,294,4,97,14,52,73,92,-1.3450642539798,0.0855849266158015
"390228",1.035,3,7.1,84,191,294,4,97,14,52,73,92,-1.3450642539798,0.0855849266158015
